selection1_name,selection1_url,selection1_finding,selection1_description,selection1_cause_description,selection1_disorder_name,selection1_disorder_url,selection1_disorder_probability,selection1_disorder_probability_url,selection1_age_risk_factor_name,selection1_age_risk_factor_url,selection1_age_risk_factor_age_risk_value,selection1_age_risk_factor_finding,selection1_sex_risk_factor_name,selection1_sex_risk_factor_url,selection1_sex_risk_factor_sex_risk_value,selection1_sex_risk_factor_finding,selection1_race_risk_factor_name,selection1_race_risk_factor_url,selection1_race_risk_factor_race_risk_value,selection1_race_risk_factor_finding,selection2_selection1_name,selection2_selection1_url,selection2_selection1_finding,selection2_selection1_description,selection2_selection1_cause_description,selection2_selection1_disorder_name,selection2_selection1_disorder_url,selection2_selection1_disorder_probability,selection2_selection1_disorder_probability_url,selection2_selection1_age_risk_factor_name,selection2_selection1_age_risk_factor_url,selection2_selection1_age_risk_factor_age_risk_value,selection2_selection1_age_risk_factor_finding,selection2_selection1_sex_risk_factor_name,selection2_selection1_sex_risk_factor_url,selection2_selection1_sex_risk_factor_sex_risk_value,selection2_selection1_sex_risk_factor_finding,selection2_selection1_race_risk_factor_name,selection2_selection1_race_risk_factor_url,selection2_selection1_race_risk_factor_race_risk_value,selection2_selection1_race_risk_factor_finding,selection2_selection2_selection1_name,selection2_selection2_selection1_url,selection2_selection2_selection1_finding,selection2_selection2_selection1_description,selection2_selection2_selection1_cause_description,selection2_selection2_selection1_disorder_name,selection2_selection2_selection1_disorder_url,selection2_selection2_selection1_disorder_probability,selection2_selection2_selection1_disorder_probability_url,selection2_selection2_selection1_age_risk_factor_name,selection2_selection2_selection1_age_risk_factor_url,selection2_selection2_selection1_age_risk_factor_age_risk_value,selection2_selection2_selection1_age_risk_factor_finding,selection2_selection2_selection1_sex_risk_factor_name,selection2_selection2_selection1_sex_risk_factor_url,selection2_selection2_selection1_sex_risk_factor_sex_risk_value,selection2_selection2_selection1_sex_risk_factor_finding,selection2_selection2_selection1_race_risk_factor_name,selection2_selection2_selection1_race_risk_factor_url,selection2_selection2_selection1_race_risk_factor_race_risk_value,selection2_selection2_selection1_race_risk_factor_finding,selection2_selection2_selection2_selection1_name,selection2_selection2_selection2_selection1_url,selection2_selection2_selection2_selection1_finding,selection2_selection2_selection2_selection1_description,selection2_selection2_selection2_selection1_cause_description,selection2_selection2_selection2_selection1_disorder_name,selection2_selection2_selection2_selection1_disorder_url,selection2_selection2_selection2_selection1_disorder_probability,selection2_selection2_selection2_selection1_disorder_probability_url,selection2_selection2_selection2_selection1_age_risk_factor_name,selection2_selection2_selection2_selection1_age_risk_factor_url,selection2_selection2_selection2_selection1_age_risk_factor_age_risk_value,selection2_selection2_selection2_selection1_age_risk_factor_finding,selection2_selection2_selection2_selection1_sex_risk_factor_name,selection2_selection2_selection2_selection1_sex_risk_factor_url,selection2_selection2_selection2_selection1_sex_risk_factor_sex_risk_value,selection2_selection2_selection2_selection1_sex_risk_factor_finding,selection2_selection2_selection2_selection1_race_risk_factor_name,selection2_selection2_selection2_selection1_race_risk_factor_url,selection2_selection2_selection2_selection1_race_risk_factor_race_risk_value,selection2_selection2_selection2_selection1_race_risk_factor_finding,selection2_selection2_selection2_selection2_selection1_name,selection2_selection2_selection2_selection2_selection1_url,selection2_selection2_selection2_selection2_selection1_finding,selection2_selection2_selection2_selection2_selection1_description,selection2_selection2_selection2_selection2_selection1_cause_description,selection2_selection2_selection2_selection2_selection1_disorder_name,selection2_selection2_selection2_selection2_selection1_disorder_url,selection2_selection2_selection2_selection2_selection1_disorder_probability,selection2_selection2_selection2_selection2_selection1_disorder_probability_url,selection2_selection2_selection2_selection2_selection1_age_risk_factor_name,selection2_selection2_selection2_selection2_selection1_age_risk_factor_url,selection2_selection2_selection2_selection2_selection1_age_risk_factor_age_risk_value,selection2_selection2_selection2_selection2_selection1_age_risk_factor_finding,selection2_selection2_selection2_selection2_selection1_sex_risk_factor_name,selection2_selection2_selection2_selection2_selection1_sex_risk_factor_url,selection2_selection2_selection2_selection2_selection1_sex_risk_factor_sex_risk_value,selection2_selection2_selection2_selection2_selection1_sex_risk_factor_finding,selection2_selection2_selection2_selection2_selection1_race_risk_factor_name,selection2_selection2_selection2_selection2_selection1_race_risk_factor_url,selection2_selection2_selection2_selection2_selection1_race_risk_factor_race_risk_value,selection2_selection2_selection2_selection2_selection1_race_risk_factor_finding
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,http://www.symcat.com/demographics/race-ethnicity-other,1.5x,Scanty menstrual flow,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seizures,http://www.symcat.com/symptoms/seizures,Seizures,"An epileptic seizure (colloquially a fit) is a transient symptom of ""abnormal excessive or synchronous neuronal activity in the brain"". The outward effect can be as dramatic as a wild thrashing movement (tonic-clonic seizure) or as mild as a brief loss of awareness (absence seizure). It can manifest as an alteration in mental state, tonic or clonic movements, convulsions, and various other psychic symptoms (such as déjà vu or jamais vu). Sometimes it is not accompanied by convulsions but a full body ""slump"", where the person simply will lose body control and slump to the ground. The medical syndrome of recurrent, unprovoked seizures is termed epilepsy, but seizures can occur in people who do not have epilepsy. For more information, see non-epileptic seizure.","The most common causes of seizures are epilepsy, alcohol abuse, and migraine. Other possible causes, such as alcohol withdrawal, are more rare.",Epilepsy,http://www.symcat.com/conditions/epilepsy,34,http://www.symcat.com/conditions/epilepsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seizures,http://www.symcat.com/symptoms/seizures,Seizures,-''-,"The most common causes of seizures are epilepsy, alcohol abuse, and migraine. Other possible causes, such as alcohol withdrawal, are more rare.",Alcohol abuse,http://www.symcat.com/conditions/alcohol-abuse,2,http://www.symcat.com/conditions/alcohol-abuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seizures,http://www.symcat.com/symptoms/seizures,Seizures,-''-,"The most common causes of seizures are epilepsy, alcohol abuse, and migraine. Other possible causes, such as alcohol withdrawal, are more rare.",Migraine,http://www.symcat.com/conditions/migraine,2,http://www.symcat.com/conditions/migraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seizures,http://www.symcat.com/symptoms/seizures,Seizures,-''-,"The most common causes of seizures are epilepsy, alcohol abuse, and migraine. Other possible causes, such as alcohol withdrawal, are more rare.",Developmental disability,http://www.symcat.com/conditions/developmental-disability,2,http://www.symcat.com/conditions/developmental-disability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seizures,http://www.symcat.com/symptoms/seizures,Seizures,-''-,"The most common causes of seizures are epilepsy, alcohol abuse, and migraine. Other possible causes, such as alcohol withdrawal, are more rare.",Stroke,http://www.symcat.com/conditions/stroke,1,http://www.symcat.com/conditions/stroke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seizures,http://www.symcat.com/symptoms/seizures,Seizures,-''-,"The most common causes of seizures are epilepsy, alcohol abuse, and migraine. Other possible causes, such as alcohol withdrawal, are more rare.",Cerebral palsy,http://www.symcat.com/conditions/cerebral-palsy,1,http://www.symcat.com/conditions/cerebral-palsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seizures,http://www.symcat.com/symptoms/seizures,Seizures,-''-,"The most common causes of seizures are epilepsy, alcohol abuse, and migraine. Other possible causes, such as alcohol withdrawal, are more rare.",Alcohol withdrawal,http://www.symcat.com/conditions/alcohol-withdrawal,1,http://www.symcat.com/conditions/alcohol-withdrawal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,< 1 years,http://www.symcat.com/demographics/age-1-years,0.7x,Seizures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4 years,http://www.symcat.com/demographics/age-1-4-years,1.5x,Seizures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-14 years,http://www.symcat.com/demographics/age-5-14-years,1.5x,Seizures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-29 years,http://www.symcat.com/demographics/age-15-29-years,1.2x,Seizures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-44 years,http://www.symcat.com/demographics/age-30-44-years,1.1x,Seizures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45-59 years,http://www.symcat.com/demographics/age-45-59-years,1.0x,Seizures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60-74 years,http://www.symcat.com/demographics/age-60-74-years,0.6x,Seizures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75+ years,http://www.symcat.com/demographics/age-75-years,0.4x,Seizures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,http://www.symcat.com/demographics/sex-male,1.2x,Seizures,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,http://www.symcat.com/demographics/sex-female,0.8x,Seizures,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black,http://www.symcat.com/demographics/race-ethnicity-black,1.2x,Seizures,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hispanic,http://www.symcat.com/demographics/race-ethnicity-hispanic,1.0x,Seizures,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,http://www.symcat.com/demographics/race-ethnicity-white,0.9x,Seizures,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,http://www.symcat.com/demographics/race-ethnicity-other,0.9x,Seizures,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sensory disturbance,http://www.symcat.com/symptoms/sensory-disturbance,Sensory disturbance,Sensory disturbance is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common kinds of sensory disturbances are loss of sensation, increased sensation, paresthesia, and disturbance of smell or taste.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharp abdominal pain,http://www.symcat.com/symptoms/sharp-abdominal-pain,Sharp abdominal pain,"Cramps are neural sensations caused by muscle contraction or overshortening. Common causes of skeletal muscle cramps may include muscle fatigue, low sodium, low potassium, and/or low magnesium.Smooth muscle cramps may be due to menstruation or gastroenteritis.","The most common causes of sharp abdominal pain are urinary tract infection, chronic constipation, and noninfectious gastroenteritis. Other possible causes, such as gastroesophageal reflux disease (gerd), are more rare.",Urinary tract infection,http://www.symcat.com/conditions/urinary-tract-infection,7,http://www.symcat.com/conditions/urinary-tract-infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharp abdominal pain,http://www.symcat.com/symptoms/sharp-abdominal-pain,Sharp abdominal pain,"Cramps are neural sensations caused by muscle contraction or overshortening. Common causes of skeletal muscle cramps may include muscle fatigue, low sodium, low potassium, and/or low magnesium.Smooth muscle cramps may be due to menstruation or gastroenteritis.","The most common causes of sharp abdominal pain are urinary tract infection, chronic constipation, and noninfectious gastroenteritis. Other possible causes, such as gastroesophageal reflux disease (gerd), are more rare.",Chronic constipation,http://www.symcat.com/conditions/chronic-constipation,4,http://www.symcat.com/conditions/chronic-constipation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharp abdominal pain,http://www.symcat.com/symptoms/sharp-abdominal-pain,Sharp abdominal pain,"Cramps are neural sensations caused by muscle contraction or overshortening. Common causes of skeletal muscle cramps may include muscle fatigue, low sodium, low potassium, and/or low magnesium.Smooth muscle cramps may be due to menstruation or gastroenteritis.","The most common causes of sharp abdominal pain are urinary tract infection, chronic constipation, and noninfectious gastroenteritis. Other possible causes, such as gastroesophageal reflux disease (gerd), are more rare.",Noninfectious gastroenteritis,http://www.symcat.com/conditions/noninfectious-gastroenteritis,4,http://www.symcat.com/conditions/noninfectious-gastroenteritis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharp abdominal pain,http://www.symcat.com/symptoms/sharp-abdominal-pain,Sharp abdominal pain,"Cramps are neural sensations caused by muscle contraction or overshortening. Common causes of skeletal muscle cramps may include muscle fatigue, low sodium, low potassium, and/or low magnesium.Smooth muscle cramps may be due to menstruation or gastroenteritis.","The most common causes of sharp abdominal pain are urinary tract infection, chronic constipation, and noninfectious gastroenteritis. Other possible causes, such as gastroesophageal reflux disease (gerd), are more rare.",Gastritis,http://www.symcat.com/conditions/gastritis,4,http://www.symcat.com/conditions/gastritis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharp abdominal pain,http://www.symcat.com/symptoms/sharp-abdominal-pain,Sharp abdominal pain,"Cramps are neural sensations caused by muscle contraction or overshortening. Common causes of skeletal muscle cramps may include muscle fatigue, low sodium, low potassium, and/or low magnesium.Smooth muscle cramps may be due to menstruation or gastroenteritis.","The most common causes of sharp abdominal pain are urinary tract infection, chronic constipation, and noninfectious gastroenteritis. Other possible causes, such as gastroesophageal reflux disease (gerd), are more rare.",Pain after an operation,http://www.symcat.com/conditions/pain-after-an-operation,3,http://www.symcat.com/conditions/pain-after-an-operation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharp abdominal pain,http://www.symcat.com/symptoms/sharp-abdominal-pain,Sharp abdominal pain,"Cramps are neural sensations caused by muscle contraction or overshortening. Common causes of skeletal muscle cramps may include muscle fatigue, low sodium, low potassium, and/or low magnesium.Smooth muscle cramps may be due to menstruation or gastroenteritis.","The most common causes of sharp abdominal pain are urinary tract infection, chronic constipation, and noninfectious gastroenteritis. Other possible causes, such as gastroesophageal reflux disease (gerd), are more rare.",Kidney stone,http://www.symcat.com/conditions/kidney-stone,2,http://www.symcat.com/conditions/kidney-stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharp abdominal pain,http://www.symcat.com/symptoms/sharp-abdominal-pain,Sharp abdominal pain,"Cramps are neural sensations caused by muscle contraction or overshortening. Common causes of skeletal muscle cramps may include muscle fatigue, low sodium, low potassium, and/or low magnesium.Smooth muscle cramps may be due to menstruation or gastroenteritis.","The most common causes of sharp abdominal pain are urinary tract infection, chronic constipation, and noninfectious gastroenteritis. Other possible causes, such as gastroesophageal reflux disease (gerd), are more rare.",Gallstone,http://www.symcat.com/conditions/gallstone,2,http://www.symcat.com/conditions/gallstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharp abdominal pain,http://www.symcat.com/symptoms/sharp-abdominal-pain,Sharp abdominal pain,"Cramps are neural sensations caused by muscle contraction or overshortening. Common causes of skeletal muscle cramps may include muscle fatigue, low sodium, low potassium, and/or low magnesium.Smooth muscle cramps may be due to menstruation or gastroenteritis.","The most common causes of sharp abdominal pain are urinary tract infection, chronic constipation, and noninfectious gastroenteritis. Other possible causes, such as gastroesophageal reflux disease (gerd), are more rare.",Gastroesophageal reflux disease (GERD),http://www.symcat.com/conditions/gastroesophageal-reflux-disease-gerd,2,http://www.symcat.com/conditions/gastroesophageal-reflux-disease-gerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,< 1 years,http://www.symcat.com/demographics/age-1-years,0.1x,Sharp abdominal pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4 years,http://www.symcat.com/demographics/age-1-4-years,0.4x,Sharp abdominal pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-14 years,http://www.symcat.com/demographics/age-5-14-years,0.9x,Sharp abdominal pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-29 years,http://www.symcat.com/demographics/age-15-29-years,1.6x,Sharp abdominal pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-44 years,http://www.symcat.com/demographics/age-30-44-years,1.3x,Sharp abdominal pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45-59 years,http://www.symcat.com/demographics/age-45-59-years,0.9x,Sharp abdominal pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60-74 years,http://www.symcat.com/demographics/age-60-74-years,0.7x,Sharp abdominal pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75+ years,http://www.symcat.com/demographics/age-75-years,0.7x,Sharp abdominal pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,http://www.symcat.com/demographics/sex-male,0.7x,Sharp abdominal pain,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,http://www.symcat.com/demographics/sex-female,1.2x,Sharp abdominal pain,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black,http://www.symcat.com/demographics/race-ethnicity-black,1.1x,Sharp abdominal pain,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hispanic,http://www.symcat.com/demographics/race-ethnicity-hispanic,1.2x,Sharp abdominal pain,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,http://www.symcat.com/demographics/race-ethnicity-white,0.9x,Sharp abdominal pain,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,http://www.symcat.com/demographics/race-ethnicity-other,1.0x,Sharp abdominal pain,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharp chest pain,http://www.symcat.com/symptoms/sharp-chest-pain,Sharp chest pain,Sharp chest pain is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of sharp chest pain are angina, coronary atherosclerosis, and heart attack. Other possible causes, such as heart failure, are more rare.",Angina,http://www.symcat.com/conditions/angina,5,http://www.symcat.com/conditions/angina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharp chest pain,http://www.symcat.com/symptoms/sharp-chest-pain,Sharp chest pain,Sharp chest pain is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of sharp chest pain are angina, coronary atherosclerosis, and heart attack. Other possible causes, such as heart failure, are more rare.",Coronary atherosclerosis,http://www.symcat.com/conditions/coronary-atherosclerosis,4,http://www.symcat.com/conditions/coronary-atherosclerosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharp chest pain,http://www.symcat.com/symptoms/sharp-chest-pain,Sharp chest pain,Sharp chest pain is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of sharp chest pain are angina, coronary atherosclerosis, and heart attack. Other possible causes, such as heart failure, are more rare.",Heart attack,http://www.symcat.com/conditions/heart-attack,4,http://www.symcat.com/conditions/heart-attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharp chest pain,http://www.symcat.com/symptoms/sharp-chest-pain,Sharp chest pain,Sharp chest pain is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of sharp chest pain are angina, coronary atherosclerosis, and heart attack. Other possible causes, such as heart failure, are more rare.",Chronic obstructive pulmonary disease (COPD),http://www.symcat.com/conditions/chronic-obstructive-pulmonary-disease-copd,4,http://www.symcat.com/conditions/chronic-obstructive-pulmonary-disease-copd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharp chest pain,http://www.symcat.com/symptoms/sharp-chest-pain,Sharp chest pain,Sharp chest pain is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of sharp chest pain are angina, coronary atherosclerosis, and heart attack. Other possible causes, such as heart failure, are more rare.",Pain after an operation,http://www.symcat.com/conditions/pain-after-an-operation,3,http://www.symcat.com/conditions/pain-after-an-operation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharp chest pain,http://www.symcat.com/symptoms/sharp-chest-pain,Sharp chest pain,Sharp chest pain is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of sharp chest pain are angina, coronary atherosclerosis, and heart attack. Other possible causes, such as heart failure, are more rare.",Gastroesophageal reflux disease (GERD),http://www.symcat.com/conditions/gastroesophageal-reflux-disease-gerd,3,http://www.symcat.com/conditions/gastroesophageal-reflux-disease-gerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharp chest pain,http://www.symcat.com/symptoms/sharp-chest-pain,Sharp chest pain,Sharp chest pain is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of sharp chest pain are angina, coronary atherosclerosis, and heart attack. Other possible causes, such as heart failure, are more rare.",Anxiety,http://www.symcat.com/conditions/anxiety,3,http://www.symcat.com/conditions/anxiety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharp chest pain,http://www.symcat.com/symptoms/sharp-chest-pain,Sharp chest pain,Sharp chest pain is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of sharp chest pain are angina, coronary atherosclerosis, and heart attack. Other possible causes, such as heart failure, are more rare.",Heart failure,http://www.symcat.com/conditions/heart-failure,2,http://www.symcat.com/conditions/heart-failure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,< 1 years,http://www.symcat.com/demographics/age-1-years,0.0x,Sharp chest pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
